label,src_ip,src_port,dst_ip,dst_port,dst2src_bytes,src2dst_bytes,protocol,bidirectional_duration_ms
udp,10.105.11.201,55614,224.0.0.252,5355,0,156,17,416
udp,fe80::8db8:8ebc:e236:794f,65077,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,65077,224.0.0.252,5355,0,156,17,415
udp,fe80::a861:4965:d154:9a39,53075,ff02::1:3,5355,0,176,17,420
udp,10.105.10.55,53075,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,63666,ff02::1:3,5355,0,176,17,419
udp,10.105.10.55,63666,224.0.0.252,5355,0,136,17,419
udp,fe80::9e93:4eff:fef1:29e4,546,ff02::1:2,547,0,100,17,0
tcp,10.105.10.61,52541,23.52.27.27,80,60,108,6,16
udp,fe80::a861:4965:d154:9a39,49740,ff02::1:3,5355,0,176,17,420
udp,10.105.10.55,49740,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,61437,ff02::1:3,5355,0,176,17,420
udp,10.105.10.55,61437,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,51275,ff02::1:3,5355,0,176,17,420
udp,10.105.10.55,51275,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,56011,ff02::1:3,5355,0,176,17,419
udp,10.105.10.55,56011,224.0.0.252,5355,0,136,17,419
udp,fe80::8db8:8ebc:e236:794f,61505,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,61505,224.0.0.252,5355,0,156,17,407
udp,fe80::8db8:8ebc:e236:794f,63048,ff02::1:3,5355,0,196,17,407
udp,10.105.11.201,63048,224.0.0.252,5355,0,156,17,407
udp,fe80::8db8:8ebc:e236:794f,59329,ff02::1:3,5355,0,196,17,414
udp,10.105.11.201,59329,224.0.0.252,5355,0,156,17,414
udp,fe80::8db8:8ebc:e236:794f,63704,ff02::1:3,5355,0,196,17,414
udp,10.105.11.201,63704,224.0.0.252,5355,0,156,17,414
udp,10.105.10.61,63705,8.8.8.8,53,130,85,17,25
http,10.105.10.61,59150,142.250.74.46,443,3670,3934,17,100
http,10.105.10.61,49682,142.250.74.98,443,3076,3375,17,56
http,10.105.10.61,52594,88.198.248.254,443,1200986463,15428662,6,151844
udp,fe80::8db8:8ebc:e236:794f,64293,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,64293,224.0.0.252,5355,0,156,17,416
udp,fe80::8db8:8ebc:e236:794f,54955,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,54955,224.0.0.252,5355,0,156,17,416
udp,10.105.10.58,58902,10.105.11.255,1947,0,82,17,0
udp,fe80::8db8:8ebc:e236:794f,61539,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,61539,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,52944,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,52944,224.0.0.252,5355,0,156,17,415
udp,fe80::f91f:fb64:7761:514b,59931,ff02::c,3702,0,5026,17,7078
udp,10.105.10.126,59930,239.255.255.250,3702,0,4886,17,7528
tcp,10.108.11.201,61798,10.105.10.95,7680,0,330,6,15045
udp,10.105.10.110,61231,239.255.255.250,1900,0,868,17,3043
udp,fe80::8db8:8ebc:e236:794f,54206,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,54206,224.0.0.252,5355,0,156,17,416
udp,10.105.11.201,60081,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,60081,ff02::1:3,5355,0,196,17,415
udp,fe80::8db8:8ebc:e236:794f,62545,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,62545,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,54091,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,54091,224.0.0.252,5355,0,156,17,415
udp,10.105.10.107,58438,239.255.255.250,1900,0,868,17,3006
udp,10.105.10.61,59303,10.105.11.255,1947,0,82,17,0
http,52.114.74.223,443,10.105.10.67,61372,0,582,6,7675
udp,10.105.10.109,63820,239.255.255.250,1900,0,868,17,3028
udp,10.105.11.201,63964,224.0.0.252,5355,0,156,17,418
udp,fe80::8db8:8ebc:e236:794f,63964,ff02::1:3,5355,0,196,17,419
udp,fe80::8db8:8ebc:e236:794f,63510,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,63510,224.0.0.252,5355,0,156,17,418
udp,fe80::8db8:8ebc:e236:794f,54680,ff02::1:3,5355,0,196,17,420
udp,10.105.11.201,54680,224.0.0.252,5355,0,156,17,420
udp,fe80::8db8:8ebc:e236:794f,57510,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,57510,224.0.0.252,5355,0,156,17,419
udp,10.105.10.111,51577,239.255.255.250,1900,0,868,17,3019
udp,fe80::8db8:8ebc:e236:794f,59738,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,59738,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,50693,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,50693,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,60669,ff02::1:3,5355,0,196,17,414
udp,10.105.11.201,60669,224.0.0.252,5355,0,156,17,414
udp,fe80::8db8:8ebc:e236:794f,57001,ff02::1:3,5355,0,196,17,414
udp,10.105.11.201,57001,224.0.0.252,5355,0,156,17,414
udp,10.105.10.94,64465,239.255.255.250,1900,0,868,17,3034
udp,10.105.10.101,53588,239.255.255.250,1900,0,868,17,3005
udp,fe80::8db8:8ebc:e236:794f,57809,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,57809,224.0.0.252,5355,0,156,17,416
udp,fe80::8db8:8ebc:e236:794f,56978,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,56978,224.0.0.252,5355,0,156,17,416
udp,10.105.10.68,51613,239.255.255.250,1900,0,868,17,3021
udp,10.105.11.201,59844,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,59844,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,49696,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,49696,ff02::1:3,5355,0,196,17,416
udp,10.105.10.107,58441,239.255.255.250,1900,0,868,17,3018
tcp,10.105.10.61,52595,10.106.10.111,7680,0,330,6,15026
udp,10.105.10.113,61700,239.255.255.250,1900,0,868,17,3011
udp,fe80::8db8:8ebc:e236:794f,51333,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,51333,224.0.0.252,5355,0,156,17,419
udp,10.105.11.201,62810,224.0.0.252,5355,0,156,17,419
udp,fe80::8db8:8ebc:e236:794f,62810,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,50746,224.0.0.252,5355,0,156,17,416
udp,10.105.11.201,51891,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,50746,ff02::1:3,5355,0,196,17,415
udp,fe80::8db8:8ebc:e236:794f,51891,ff02::1:3,5355,0,196,17,415
udp,10.105.10.89,54829,239.255.255.250,1900,0,868,17,3009
udp,10.105.10.64,5353,224.0.0.251,5353,0,474,17,93745
udp,10.105.10.64,137,10.105.11.255,137,0,276,17,1553
udp,fe80::b487:345d:e81a:734f,5353,ff02::fb,5353,0,594,17,93746
udp,fe80::b487:345d:e81a:734f,55308,ff02::1:3,5355,0,180,17,422
udp,10.105.10.64,55308,224.0.0.252,5355,0,140,17,422
udp,fe80::b487:345d:e81a:734f,54701,ff02::1:3,5355,0,180,17,421
udp,10.105.10.64,54701,224.0.0.252,5355,0,140,17,421
udp,fe80::8db8:8ebc:e236:794f,51656,ff02::1:3,5355,0,196,17,418
udp,10.105.11.201,51656,224.0.0.252,5355,0,156,17,417
udp,fe80::8db8:8ebc:e236:794f,63088,ff02::1:3,5355,0,196,17,417
udp,10.105.11.201,63088,224.0.0.252,5355,0,156,17,417
udp,fe80::8db8:8ebc:e236:794f,50138,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,50138,224.0.0.252,5355,0,156,17,416
udp,10.105.11.201,59128,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,59128,ff02::1:3,5355,0,196,17,415
udp,10.105.10.82,59116,239.255.255.250,1900,0,844,17,3013
http,10.105.10.61,52596,103.62.50.208,443,0,132,6,1013
udp,10.105.10.105,55075,239.255.255.250,1900,0,864,17,3044
udp,10.105.10.82,60349,239.255.255.250,1900,0,334,17,119999
http,10.105.10.61,52597,103.62.50.208,443,0,132,6,1012
http,10.105.10.61,49884,8.8.4.4,443,12711,7743,17,31662
http,10.105.10.61,52598,199.232.42.217,443,109278,2705,6,90117
udp,10.105.10.61,49201,8.8.8.8,53,167,73,17,27
udp,10.105.10.61,54098,8.8.8.8,53,165,71,17,25
udp,10.105.10.61,55124,8.8.8.8,53,170,76,17,144
udp,10.105.10.61,51720,8.8.8.8,53,169,75,17,28
udp,10.105.10.61,55124,8.8.4.4,53,170,76,17,26
https_download,10.105.10.61,52599,151.101.246.217,443,86357,5267,6,100486
http,10.105.10.61,52600,8.247.254.122,443,14282,3321,6,90467
http,10.105.10.61,52601,8.241.111.122,443,52751,2309,6,90156
http,10.105.10.61,52602,8.249.144.22,443,416124,9391,6,93071
http,10.105.10.61,52603,8.241.111.122,443,6525,2429,6,90468
udp,10.105.10.61,51819,8.8.8.8,53,179,79,17,34
http,10.105.10.61,52604,13.33.141.106,443,8629,1420,6,90203
udp,10.105.10.61,49203,8.8.8.8,53,109,77,17,38
http,10.105.10.61,52605,104.77.212.87,443,6852,1733,6,90076
http,10.105.10.61,52606,104.16.148.64,443,58469,2286,6,90096
udp,fe80::8db8:8ebc:e236:794f,59210,ff02::1:3,5355,0,196,17,420
udp,10.105.11.201,59210,224.0.0.252,5355,0,156,17,419
udp,10.105.11.201,60541,224.0.0.252,5355,0,156,17,419
udp,fe80::8db8:8ebc:e236:794f,60541,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,52234,224.0.0.252,5355,0,156,17,420
udp,10.105.11.201,53703,224.0.0.252,5355,0,156,17,419
udp,fe80::8db8:8ebc:e236:794f,52234,ff02::1:3,5355,0,196,17,419
udp,fe80::8db8:8ebc:e236:794f,53703,ff02::1:3,5355,0,196,17,419
http,10.105.10.61,61649,209.85.233.154,443,3507,3662,17,14406
https_download,10.105.10.61,52607,8.241.110.250,443,137570,3832,6,91535
http,10.105.10.61,52608,103.62.50.208,443,0,132,6,1008
udp,10.105.10.110,51526,239.255.255.250,1900,0,868,17,3012
udp,10.105.10.61,50308,10.105.11.255,1947,0,82,17,0
udp,10.105.11.201,51366,224.0.0.252,5355,0,156,17,415
udp,10.105.11.201,61382,224.0.0.252,5355,0,156,17,414
udp,fe80::8db8:8ebc:e236:794f,51366,ff02::1:3,5355,0,196,17,417
udp,fe80::8db8:8ebc:e236:794f,61382,ff02::1:3,5355,0,196,17,417
udp,10.105.10.114,64618,239.255.255.250,1900,0,868,17,3027
udp,fe80::8db8:8ebc:e236:794f,49264,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,49264,224.0.0.252,5355,0,156,17,416
udp,10.105.11.201,60424,224.0.0.252,5355,0,156,17,416
udp,fe80::8db8:8ebc:e236:794f,60424,ff02::1:3,5355,0,196,17,416
udp,10.105.10.52,60865,239.255.255.250,1900,0,864,17,3016
udp,10.105.10.106,50318,239.255.255.250,1900,0,868,17,3016
udp,10.105.10.77,55743,239.255.255.250,1900,0,868,17,3016
udp,fe80::8db8:8ebc:e236:794f,55091,ff02::1:3,5355,0,196,17,406
udp,10.105.11.201,55091,224.0.0.252,5355,0,156,17,406
udp,fe80::8db8:8ebc:e236:794f,62426,ff02::1:3,5355,0,196,17,406
udp,10.105.11.201,62426,224.0.0.252,5355,0,156,17,406
udp,fe80::8db8:8ebc:e236:794f,60662,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,60662,224.0.0.252,5355,0,156,17,415
udp,10.105.11.201,61343,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,61343,ff02::1:3,5355,0,196,17,415
http,10.105.10.61,50836,8.8.4.4,443,3462,2123,17,95
udp,10.105.10.61,52945,8.8.8.8,53,153,78,17,35
http,10.105.10.61,52609,13.69.68.64,443,7874,1912,6,90260
icmp,fe80::ddc8:5cac:7e48:f06,0,ff02::2,0,0,202,58,2006
icmp,fe80::ddc8:5cac:7e48:f06,0,ff02::16,0,0,360,58,1502
icmp,::,0,ff02::1:ff48:f06,0,0,78,58,0
icmp_c2,0.0.0.0,0,1.1.1.1,0,29095,16992,1,105311
icmp_c2,0.0.0.0,0,1.1.1.1,0,20059,22047,1,98212
icmp_c2,0.0.0.0,0,1.1.1.1,0,26129,16280,1,56957
icmp_c2,0.0.0.0,0,1.1.1.1,0,32210,15041,1,154833
icmp_c2,0.0.0.0,0,1.1.1.1,0,35621,15074,1,209899
icmp_c2,0.0.0.0,0,1.1.1.1,0,27625,16740,1,67631
icmp_c2,0.0.0.0,0,1.1.1.1,0,30861,15012,1,130720
icmp_c2,0.0.0.0,0,1.1.1.1,0,35717,21984,1,140759
icmp_c2,0.0.0.0,0,1.1.1.1,0,35777,18172,1,181548
icmp_c2,0.0.0.0,0,1.1.1.1,0,24917,26368,1,131031
udp,fe80::8db8:8ebc:e236:794f,49396,ff02::1:3,5355,0,196,17,420
udp,10.105.11.201,49396,224.0.0.252,5355,0,156,17,420
udp,fe80::8db8:8ebc:e236:794f,55222,ff02::1:3,5355,0,196,17,420
udp,10.105.11.201,55222,224.0.0.252,5355,0,156,17,420
udp,fe80::ddc8:5cac:7e48:f06,546,ff02::1:2,547,0,1038,17,62024
icmp,fe80::ddc8:5cac:7e48:f06,0,ff02::1,0,0,86,58,0
udp,fe80::8db8:8ebc:e236:794f,58201,ff02::1:3,5355,0,196,17,435
udp,10.105.11.201,58201,224.0.0.252,5355,0,156,17,435
udp,10.105.11.201,61884,224.0.0.252,5355,0,156,17,434
udp,fe80::8db8:8ebc:e236:794f,61884,ff02::1:3,5355,0,196,17,434
udp,10.105.10.63,52114,239.255.255.250,1900,0,868,17,3023
udp,10.105.10.61,56350,8.8.8.8,53,224,92,17,46
udp,10.105.10.61,56350,8.8.4.4,53,212,92,17,43
http,10.105.10.61,52610,104.46.162.224,443,6028,2561,6,1419
udp,10.105.10.104,138,10.105.11.255,138,0,243,17,0
udp,0.0.0.0,68,255.255.255.255,67,0,377,17,0
udp,10.105.10.120,64364,239.255.255.250,1900,0,868,17,3018
udp,fe80::a861:4965:d154:9a39,56049,ff02::1:3,5355,0,176,17,419
udp,10.105.10.55,56049,224.0.0.252,5355,0,136,17,419
udp,fe80::a861:4965:d154:9a39,58641,ff02::1:3,5355,0,176,17,418
udp,10.105.10.55,58641,224.0.0.252,5355,0,136,17,418
udp,10.105.10.75,50970,239.255.255.250,1900,0,868,17,3012
udp,10.105.10.55,55042,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,55042,ff02::1:3,5355,0,176,17,419
udp,10.105.10.55,63057,224.0.0.252,5355,0,136,17,419
udp,fe80::a861:4965:d154:9a39,63057,ff02::1:3,5355,0,176,17,418
udp,10.105.11.201,54134,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,54134,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,60866,224.0.0.252,5355,0,156,17,414
udp,fe80::8db8:8ebc:e236:794f,60866,ff02::1:3,5355,0,196,17,414
udp,10.105.10.55,54526,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,54526,ff02::1:3,5355,0,176,17,419
udp,10.105.10.55,62747,224.0.0.252,5355,0,136,17,419
udp,fe80::a861:4965:d154:9a39,62747,ff02::1:3,5355,0,176,17,418
udp,10.105.11.201,52427,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,52427,ff02::1:3,5355,0,196,17,416
udp,10.105.11.201,53686,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,53686,ff02::1:3,5355,0,196,17,415
udp,10.105.10.83,58551,239.255.255.250,1900,0,868,17,3022
tcp,10.105.10.61,52611,10.110.10.105,7680,0,330,6,15023
udp,10.105.10.61,53737,8.8.8.8,53,145,81,17,70
udp,10.105.10.61,53737,8.8.4.4,53,145,81,17,58
udp,10.105.10.61,59150,8.8.8.8,53,219,147,17,84065
udp,10.105.10.61,59150,8.8.4.4,53,137,81,17,84
http,10.105.10.61,50868,185.125.190.17,443,11999,1536,6,266
udp,fe80::8db8:8ebc:e236:794f,64872,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,64872,224.0.0.252,5355,0,156,17,419
udp,fe80::8db8:8ebc:e236:794f,64334,ff02::1:3,5355,0,196,17,419
udp,10.105.11.201,64334,224.0.0.252,5355,0,156,17,419
https_upload,0.0.0.0,0,1.1.1.1,0,310479,44708512,17,47490
https_upload,0.0.0.0,0,1.1.1.1,0,309046,39623391,17,35662
https_upload,0.0.0.0,0,1.1.1.1,0,308415,43274172,17,42184
https_upload,0.0.0.0,0,1.1.1.1,0,311533,47678312,17,32266
https_upload,0.0.0.0,0,1.1.1.1,0,300526,43825009,17,38768
https_upload,0.0.0.0,0,1.1.1.1,0,302325,48916807,17,34277
https_upload,0.0.0.0,0,1.1.1.1,0,320325,48503851,17,45298
https_upload,0.0.0.0,0,1.1.1.1,0,306590,45544548,17,42366
https_upload,0.0.0.0,0,1.1.1.1,0,306961,42769197,17,39670
https_upload,0.0.0.0,0,1.1.1.1,0,321193,48204709,17,31482
udp,fe80::a861:4965:d154:9a39,50189,ff02::1:3,5355,0,176,17,420
udp,10.105.10.55,50189,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,56774,ff02::1:3,5355,0,176,17,419
udp,10.105.10.55,56774,224.0.0.252,5355,0,136,17,419
udp,10.105.10.81,64390,239.255.255.250,1900,0,864,17,3024
udp,fe80::8db8:8ebc:e236:794f,60639,ff02::1:3,5355,0,196,17,415
udp,10.105.11.201,60639,224.0.0.252,5355,0,156,17,415
udp,10.105.11.201,57087,224.0.0.252,5355,0,156,17,415
udp,fe80::8db8:8ebc:e236:794f,57087,ff02::1:3,5355,0,196,17,415
udp,10.105.10.31,427,239.255.255.253,427,0,392,17,13999
udp,10.105.10.126,54003,239.255.255.250,1900,0,864,17,3031
http,10.105.10.61,52612,13.33.124.67,443,1578,1576,6,90229
udp,10.105.10.55,63695,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,63695,ff02::1:3,5355,0,176,17,420
udp,10.105.10.55,61222,224.0.0.252,5355,0,136,17,420
udp,fe80::a861:4965:d154:9a39,61222,ff02::1:3,5355,0,176,17,419
http,10.105.10.61,52613,204.79.197.200,443,8274,1286,6,133
http,10.105.10.61,52614,204.79.197.200,443,15723,7604,6,5912
http,10.105.10.61,52615,52.98.151.82,443,6314,2251,6,282
http,10.105.10.61,52616,204.79.197.200,443,8274,1086,6,109
http,10.105.10.61,52617,204.79.197.200,443,8274,1086,6,108
http,10.105.10.61,52618,204.79.197.200,443,8214,1140,6,106
udp,10.105.10.82,51837,239.255.255.250,1900,0,868,17,3022
http,10.105.10.61,52619,52.204.108.254,443,7097,1892,6,60507
udp,fe80::a861:4965:d154:9a39,64435,ff02::1:3,5355,0,176,17,422
udp,10.105.10.55,64435,224.0.0.252,5355,0,136,17,422
udp,10.105.10.55,61257,224.0.0.252,5355,0,136,17,421
udp,fe80::a861:4965:d154:9a39,61257,ff02::1:3,5355,0,176,17,421
udp,10.105.10.61,52364,8.8.8.8,53,269,92,17,65
udp,10.105.10.61,52364,8.8.4.4,53,269,92,17,67
udp,10.105.10.61,55662,8.8.8.8,53,97,81,17,69
http,10.105.10.61,52620,13.107.246.54,443,8684,1757,6,571
udp,10.105.10.61,55662,8.8.4.4,53,97,81,17,40
